Herd1 Herd2 SumA
1152 14 43 12780.694832
1153 14 27 10137.896234
1154 14 88 14218.077016
1155 14 57 13986.404662
1156 14 56 14025.443088
1157 14 21 6070.562877
1158 14 97 7060.563349
1159 14 76 13331.405781
1160 14 11 18043.287693
1161 14 3 11456.759355
1162 14 86 16267.632545
1163 14 18 16447.121008
1164 14 49 14178.533436
1165 14 55 15623.697305
1166 14 70 15770.404889
1167 14 80 8801.861023
1168 14 69 12593.230244
1169 14 95 6070.877321
1170 14 64 13440.454703
1171 14 8 9590.71198
1172 14 74 7468.324594
1173 14 32 14678.46752
1174 14 83 6964.057233
1175 14 29 15961.580119
1176 14 93 8369.339268
1177 14 72 11001.136611
1178 14 100 10401.875018
1179 14 99 10049.424424
1180 14 22 9804.995291
1181 14 58 11887.572926
1182 14 96 15485.670652
1183 14 17 11065.602672
1184 14 10 8921.827544
1185 14 6 12647.935355
1186 14 4 6169.187951
1187 14 5 5889.528751
1188 14 79 10782.827578
1189 14 38 13893.032492
1190 14 54 8032.513274
1191 14 47 10273.314418
1192 14 52 9580.869341
1193 14 50 24939.556848
1194 14 16 13877.837142
1195 14 85 20908.778127
1196 14 45 35100.063496
1197 14 44 16907.17275
1198 14 31 17284.29908
1199 14 2 13225.156629
1200 14 84 19941.225464
1201 14 23 12814.863592
1202 30 82 33975.730845
1203 30 20 17207.79827
1204 30 12 21245.581158
1205 30 60 15706.351457
1206 30 24 11074.719129
1207 30 98 12696.345463
1208 30 37 25581.659602
1209 30 19 22791.853837
1210 30 28 19143.542459
1211 30 35 12776.17208
1212 30 48 15950.250831
1213 30 14 11390.621175
1214 30 30 4147.175505
1215 30 67 11498.82459
1216 30 33 15447.176396
1217 30 42 13439.359337
1218 30 87 9841.667786
1219 30 65 15499.069867
1220 30 77 33334.280579
1221 30 75 13240.916343
1222 30 78 20434.918948
1223 30 13 20454.380857
1224 30 73 25496.896757
1225 30 34 18548.683487
1226 30 39 11434.027342
1227 30 89 11204.421271
1228 30 81 13707.400733
1229 30 68 17097.846252
1230 30 40 12019.453632
1231 30 91 11093.605582
1232 30 66 12258.300252
1233 30 61 19739.982783
1234 30 7 12055.759308
1235 30 46 17517.519133
1236 30 92 32036.768732
1237 30 63 26792.917077
1238 30 53 13863.560892
1239 30 41 14124.329874
1240 30 71 11942.341975
1241 30 62 14426.375241
1242 30 90 19389.178075
1243 30 26 10458.50206
1244 30 59 13223.003043
1245 30 15 11178.252026
1246 30 9 19547.078944
1247 30 36 18378.396603
1248 30 1 21062.177798
1249 30 51 19429.856948
1250 30 25 12639.464631
1251 30 94 12172.245557
1252 30 43 18053.319699
1253 30 27 14878.099337
1254 30 88 19742.27159
1255 30 57 19482.931725
1256 30 56 19518.028348
1257 30 21 9836.777178
1258 30 97 11086.942505
1259 30 76 18704.783057
1260 30 11 24201.817408
1261 30 3 16470.912228
1262 30 86 22160.368522
1263 30 18 22368.836945
1264 30 49 19701.31285
1265 30 55 21400.14778
1266 30 70 21563.910582
1267 30 80 13247.015153
1268 30 69 17824.483335
1269 30 95 9833.715202
1270 30 64 18835.198978
1271 30 8 14212.48685
1272 30 74 11602.162762
1273 30 32 20293.592299
1274 30 83 10960.909495
1275 30 29 21787.548426
1276 30 93 12716.577955
1277 30 72 15921.734959
1278 30 100 15196.925821
1279 30 99 14774.219981
1280 30 22 14478.296647
1281 30 58 16978.660067
1282 30 96 21237.572131
1283 30 17 15993.937592
1284 30 10 13398.857583
1285 30 6 17887.877051
1286 30 4 9965.665403
1287 30 5 9600.456743
1288 30 79 15660.277041
1289 30 38 19362.233768
1290 30 54 12305.190276
1291 30 47 15037.343197
1292 30 52 14203.059216
1293 30 50 32125.034113
1294 30 16 19347.678746
1295 30 85 27522.443131
1296 30 45 43543.317269
1297 30 44 22899.908113
1298 30 31 23338.054218
1299 30 2 18583.45721
1300 30 84 26407.838452
1301 30 23 18096.713824
1302 67 82 26771.87884
1303 67 20 12190.509142
1304 67 12 15623.533171
1305 67 60 10953.797112
1306 67 24 7147.14382
1307 67 98 8445.718812
1308 67 37 19383.720137
1309 67 19 16948.579956
1310 67 28 13836.737485
1311 67 35 8512.987487
1312 67 48 11146.154278
1313 67 14 7386.779439
1314 67 30 11498.82459
1315 67 67 1908.468328
1316 67 33 10722.814384
1317 67 42 9053.717312
1318 67 87 6158.865143
1319 67 65 10767.079198
1320 67 77 26186.630149
1321 67 75 8899.511223
1322 67 78 14928.862945
1323 67 13 14951.224174
1324 67 73 19315.530289
1325 67 34 13323.134255
1326 67 39 7427.985187
1327 67 89 7250.77602
1328 67 81 9286.472618
1329 67 68 12106.963608
1330 67 40 7904.510978
1331 67 91 7156.347689
1332 67 66 8099.496508
1333 67 61 14334.733218
1334 67 7 7945.610675
1335 67 46 12457.962968
1336 67 92 25055.834034
1337 67 63 20444.748411
1338 67 53 9420.693371
1339 67 41 9624.27975
1340 67 71 7848.38336
1341 67 62 9877.217929
1342 67 90 14044.691778
1343 67 26 6650.531122
1344 67 59 8886.547566
1345 67 15 7229.233748
1346 67 9 14173.526008
1347 67 36 13192.165913
1348 67 1 15481.99839
1349 67 51 14088.07057
1350 67 25 8408.722238
1351 67 94 8036.396569
1352 67 43 12916.589192
1353 67 27 10254.557077
1354 67 88 14351.606954
1355 67 57 14134.674208
1356 67 56 14153.876564
1357 67 21 6154.593003
1358 67 97 7148.384736
1359 67 76 13458.88621
1360 67 11 18187.636407
1361 67 3 11581.607048
1362 67 86 16425.953528
1363 67 18 16602.923452
1364 67 49 14314.576776
1365 67 55 15772.243203
1366 67 70 15913.830217
1367 67 80 8903.501591
1368 67 69 12729.010631
1369 67 95 6155.477745
1370 67 64 13589.476372
1371 67 8 9716.946485
1372 67 74 7569.883234
1373 67 32 14830.281542
1374 67 83 7059.587005
1375 67 29 16114.679073
1376 67 93 8478.702909
1377 67 72 11125.334895
1378 67 100 10525.825745
1379 67 99 10170.332677
1380 67 22 9926.423206
1381 67 58 12010.360218
1382 67 96 15632.029063
1383 67 17 11190.431876
1384 67 10 9036.784958
1385 67 6 12779.072393
1386 67 4 6264.139107
1387 67 5 5974.411844
1388 67 79 10911.825494
1389 67 38 14039.469657
1390 67 54 8140.263027
1391 67 47 10388.288642
1392 67 52 9703.357626
1393 67 50 25148.833333
1394 67 16 14040.062773
1395 67 85 21101.342205
1396 67 45 35369.123034
1397 67 44 17071.236562
1398 67 31 17467.796031
1399 67 2 13377.103352
1400 67 84 20131.044211
1401 67 23 12964.6656
1402 33 82 32638.505538
1403 33 20 16251.326303
1404 33 12 20186.291748
1405 33 60 14797.093469
1406 33 24 10313.106768
1407 33 98 11879.900121
1408 33 37 24420.50411
1409 33 19 21682.124443
1410 33 28 18151.606714
1411 33 35 11958.145399
1412 33 48 15041.437424
1413 33 14 10619.27674
1414 33 30 15447.176396
1415 33 67 10722.814384
1416 33 33 3684.936317
1417 33 42 12596.861126
1418 33 87 9126.528296
1419 33 65 14599.735177
1420 33 77 31999.141689
1421 33 75 12403.113813
1422 33 78 19383.496453
1423 33 13 19409.321868
1424 33 73 24340.315762
1425 33 34 17547.959949
1426 33 39 10655.161874
1427 33 89 10439.340036
1428 33 81 12853.247296
1429 33 68 16148.920331
1430 33 40 11224.388836
1431 33 91 10329.136449
1432 33 66 11455.46933
1433 33 61 18708.877266
1434 33 7 11264.683483
1435 33 46 16552.140773
1436 33 92 30732.186285
1437 33 63 25598.725552
1438 33 53 13005.280049
1439 33 41 13258.113471
1440 33 71 11151.985039
1441 33 62 13554.674895
1442 33 90 18373.158445
1443 33 26 9716.585367
1444 33 59 12389.431232
1445 33 15 10413.096611
1446 33 9 18522.036838
1447 33 36 17397.832344
1448 33 1 20010.3087
1449 33 51 18416.495045
1450 33 25 11822.219333
1451 33 94 11374.878293
1452 33 43 17079.788362
1453 33 27 13991.145481
1454 33 88 18723.292043
1455 33 57 18470.59686
1456 33 56 18495.283247
1457 33 21 9118.913239
1458 33 97 10321.666138
1459 33 76 17706.974729
1460 33 11 23068.490137
1461 33 3 15536.321921
1462 33 86 21072.202154
1463 33 18 21282.506311
1464 33 49 18684.09606
1465 33 55 20336.360699
1466 33 70 20497.074647
1467 33 80 12410.447997
1468 33 69 16860.17613
1469 33 95 9113.405979
1470 33 64 17839.43764
1471 33 8 13354.430537
1472 33 74 10817.873823
1473 33 32 19259.162753
1474 33 83 10205.851372
1475 33 29 20720.683836
1476 33 93 11900.690645
1477 33 72 15007.460357
1478 33 100 14306.590104
1479 33 99 13889.299944
1480 33 22 13603.264229
1481 33 58 16027.830054
1482 33 96 20174.176466
1483 33 17 15077.447028
1484 33 10 12558.815282
1485 33 6 16914.713071
1486 33 4 9244.603728
1487 33 5 8893.315704
1488 33 79 14752.479449
1489 33 38 18354.37517
1490 33 54 11495.094983
1491 33 47 14145.96762
1492 33 52 13341.753583
1493 33 50 30827.84989
1494 33 16 18346.664663
1495 33 85 26322.781858
1496 33 45 42030.771373
1497 33 44 21799.969937
1498 33 31 22240.266234
1499 33 2 17595.173597
1500 33 84 25238.777809
1501 33 23 17124.156739
1502 42 82 29652.285548
1503 42 20 14194.750101
1504 42 12 17884.710916
1505 42 60 12810.973057
1506 42 24 8671.106639
1507 42 98 10133.777924
1508 42 37 21847.43489
1509 42 19 19294.122182
1510 42 28 15965.672875
1511 42 35 10198.592633
1512 42 48 13045.942872
1513 42 14 8985.407694
1514 42 30 13439.359337
1515 42 67 9053.717312
1516 42 33 12596.861126
1517 42 42 2745.725739
1518 42 87 7621.199263
1519 42 65 12642.73067
1520 42 77 29061.260855
1521 42 75 10612.17027
1522 42 78 17123.785273
1523 42 13 17135.03929
1524 42 73 21758.877833
1525 42 34 15400.776162
1526 42 39 8999.261721
1527 42 89 8797.910609
1528 42 81 11028.384727
1529 42 68 14081.620308
1530 42 40 9517.192421
1531 42 91 8687.598119
1532 42 66 9728.434014
1533 42 61 16485.828651
1534 42 7 9547.477178
1535 42 46 14468.444188
1536 42 92 27834.920407
1537 42 63 22962.823612
1538 42 53 11153.809646
1539 42 41 11408.217098
1540 42 71 9444.39843
1541 42 62 11670.511687
1542 42 90 16169.514518
1543 42 26 8132.882946
1544 42 59 10586.920609
1545 42 15 8774.593238
1546 42 9 16308.640959
1547 42 36 15239.904566
1548 42 1 17685.295525
1549 42 51 16203.584954
1550 42 25 10056.752421
1551 42 94 9646.695976
1552 42 43 14936.978339
1553 42 27 12077.180787
1554 42 88 16487.558544
1555 42 57 16240.542605
1556 42 56 16288.052536
1557 42 21 7588.371672
1558 42 97 8692.787851
1559 42 76 15538.261094
1560 42 11 20589.748902
1561 42 3 13502.113033
1562 42 86 18694.539303
1563 42 18 18875.956767
1564 42 49 16440.935491
1565 42 55 17998.348419
1566 42 70 18159.52535
1567 42 80 10617.1054
1568 42 69 14731.024077
1569 42 95 7591.27322
1570 42 64 15644.178375
1571 42 8 11465.867377
1572 42 74 9140.132787
1573 42 32 16984.832241
1574 42 83 8576.129438
1575 42 29 18356.767108
1576 42 93 10136.930358
1577 42 72 13010.642317
1578 42 100 12355.648739
1579 42 99 11975.884952
1580 42 22 11708.308116
1581 42 58 13971.152456
1582 42 96 17857.037519
1583 42 17 13078.418261
1584 42 10 10743.905077
1585 42 6 14793.753688
1586 42 4 7699.22972
1587 42 5 7386.895641
1588 42 79 12772.341565
1589 42 38 16136.12879
1590 42 54 9766.817025
1591 42 47 12223.804072
1592 42 52 11458.495554
1593 42 50 27910.476774
1594 42 16 16120.866235
1595 42 85 23628.584887
1596 42 45 38603.406668
1597 42 44 19372.07997
1598 42 31 19774.322653
1599 42 2 15415.643666
1600 42 84 22605.902652
1601 42 23 14974.010121
1602 87 82 24193.205869
1603 87 20 10494.33734
1604 87 12 13699.26846
1605 87 60 9317.617053
1606 87 24 5844.439289
1607 87 98 7047.044051
1608 87 37 17197.148439
1609 87 19 14931.777246
1610 87 28 12030.109449
1611 87 35 7104.551817
1612 87 48 9519.26988
1613 87 14 6093.120287
1614 87 30 9841.667786
1615 87 67 6158.865143
1616 87 33 9126.528296
1617 87 42 7621.199263
1618 87 87 1273.842529
1619 87 65 9169.640225
1620 87 77 23649.325127
1621 87 75 7454.455615
1622 87 78 13034.340256
1623 87 13 13046.557767
1624 87 73 17129.575303
1625 87 34 11536.203648
1626 87 39 6112.419476
1627 87 89 5945.904657
1628 87 81 7802.959743
1629 87 68 10402.998282
1630 87 40 6537.067792
1631 87 91 5856.459047
1632 87 66 6717.604296
1633 87 61 12484.439701
1634 87 7 6572.2308
1635 87 46 10730.085393
1636 87 92 22555.910314
1637 87 63 18194.454444
1638 87 53 7913.523433
1639 87 41 8116.331855
1640 87 71 6480.658787
1641 87 62 8347.136109
1642 87 90 12207.819746
1643 87 26 5401.350638
1644 87 59 7433.573244
1645 87 15 5923.982708
1646 87 9 12330.140593
1647 87 36 11406.623401
1648 87 1 13529.184696
1649 87 51 12239.418362
1650 87 25 6990.787625
1651 87 94 6651.208222
1652 87 43 11146.986759
1653 87 27 8687.593965
1654 87 88 12492.646093
1655 87 57 12277.623775
1656 87 56 12300.680365
1657 87 21 4960.601874
1658 87 97 5858.868178
1659 87 76 11660.698342
1660 87 11 16095.723286
1661 87 3 9911.193124
1662 87 86 14420.82327
1663 87 18 14580.187634
1664 87 49 12450.691321
1665 87 55 13804.698934
1666 87 70 13943.022599
1667 87 80 7453.617123
1668 87 69 10966.431477
1669 87 95 4959.671611
1670 87 64 11755.795456
1671 87 8 8179.165968
1672 87 74 6232.335627
1673 87 32 12922.914159
1674 87 83 5769.205499
1675 87 29 14127.578799
1676 87 93 7053.940678
1677 87 72 9490.439606
1678 87 100 8935.229704
1679 87 99 8603.537262
1680 87 22 8374.849307
1681 87 58 10306.491776
1682 87 96 13679.829324
1683 87 17 9545.385053
1684 87 10 7561.29949
1685 87 6 11019.146447
1686 87 4 5047.247251
1687 87 5 4796.335296
1688 87 79 9290.678987
1689 87 38 12181.040025
1690 87 54 6748.761
1691 87 47 8815.481601
1692 87 52 8169.592229
1693 87 50 22639.112138
1694 87 16 12179.737702
1695 87 85 18801.907419
1696 87 45 32361.51235
1697 87 44 15013.602827
1698 87 31 15378.807971
1699 87 2 11561.931061
1700 87 84 17888.613525
1701 87 23 11179.516629
1702 65 82 32695.828071
1703 65 20 16302.900143
1704 65 12 20247.879667
1705 65 60 14853.421498
1706 65 24 10354.646818
1707 65 98 11921.994527
1708 65 37 24483.025789
1709 65 19 21741.178488
1710 65 28 18204.429585
1711 65 35 12004.665796
1712 65 48 15093.473161
1713 65 14 10663.722926
1714 65 30 15499.069867
1715 65 67 10767.079198
1716 65 33 14599.735177
1717 65 42 12642.73067
1718 65 87 9169.640225
1719 65 65 3712.274715
1720 65 77 32067.644043
1721 65 75 12452.516616
1722 65 78 19441.934323
1723 65 13 19467.284659
1724 65 73 24400.090972
1725 65 34 17604.434926
1726 65 39 10701.918332
1727 65 89 10478.983395
1728 65 81 12905.446586
1729 65 68 16205.993525
1730 65 40 11270.056931
1731 65 91 10367.909425
1732 65 66 11497.431188
1733 65 61 18774.340838
1734 65 7 11312.117943
1735 65 46 16603.517696
1736 65 92 30794.473695
1737 65 63 25668.266858
1738 65 53 13050.908448
1739 65 41 13307.800862
1740 65 71 11198.40414
1741 65 62 13608.363872
1742 65 90 18428.62993
1743 65 26 9753.762124
1744 65 59 12432.01201
1745 65 15 10450.927492
1746 65 9 18580.607772
1747 65 36 17440.100571
1748 65 1 20068.540385
1749 65 51 18469.808256
1750 65 25 11866.279798
1751 65 94 11423.38581
1752 65 43 17131.977341
1753 65 27 14038.82341
1754 65 88 18780.552299
1755 65 57 18529.562234
1756 65 56 18550.186627
1757 65 21 9157.247331
1758 65 97 10364.565231
1759 65 76 17759.577239
1760 65 11 23137.861063
1761 65 3 15593.972212
1762 65 86 21129.943446
1763 65 18 21339.374704
1764 65 49 18739.401285
1765 65 55 20394.740272
1766 65 70 20553.441358
1767 65 80 12453.768597
1768 65 69 16912.18908
1769 65 95 9157.239765
1770 65 64 17893.725388
1771 65 8 13400.944244
1772 65 74 10859.862401
1773 65 32 19308.740207
1774 65 83 10253.822469
1775 65 29 20785.107456
1776 65 93 11939.300853
1777 65 72 15051.066103
1778 65 100 14352.386084
1779 65 99 13938.252981
1780 65 22 13649.271945
1781 65 58 16077.64032
1782 65 96 20234.727581
1783 65 17 15129.733207
1784 65 10 12598.79083
1785 65 6 16967.756067
1786 65 4 9280.230922
1787 65 5 8936.308583
1788 65 79 14802.856988
1789 65 38 18413.103237
1790 65 54 11547.250596
1791 65 47 14197.81735
1792 65 52 13384.467156
1793 65 50 30894.70321
1794 65 16 18409.949125
1795 65 85 26393.865074
1796 65 45 42117.755742
1797 65 44 21857.451372
1798 65 31 22306.082564
1799 65 2 17650.724734
1800 65 84 25297.892625
1801 65 23 17172.918253
1802 77 82 57097.068673
1803 77 20 34512.819992
1804 77 12 40130.171684
1805 77 60 32370.84264
1806 77 24 25544.71512
1807 77 98 27976.385042
1808 77 37 46036.414761
1809 77 19 42255.649185
1810 77 28 37225.051531
1811 77 35 28093.840275
1812 77 48 32720.934843
1813 77 14 26015.100069
1814 77 30 33334.280579
1815 77 67 26186.630149
1816 77 33 31999.141689
1817 77 42 29061.260855
1818 77 87 23649.325127
1819 77 65 32067.644043
1820 77 77 14160.461973
1821 77 75 28783.569688
1822 77 78 39018.448473
1823 77 13 39038.127773
1824 77 73 45925.18416
1825 77 34 36391.655793
1826 77 39 26091.24805
1827 77 89 25752.242587
1828 77 81 29480.329841
1829 77 68 34355.433592
1830 77 40 26974.7513
1831 77 91 25581.950173
1832 77 66 27332.962887
1833 77 61 38053.91815
1834 77 7 27036.287241
1835 77 46 34943.923547
1836 77 92 54579.072433
1837 77 63 47651.419571
1838 77 53 29710.867709
1839 77 41 30072.025961
1840 77 71 26867.777196
1841 77 62 30521.502701
1842 77 90 37583.88429
1843 77 26 24607.379623
1844 77 59 28761.169666
1845 77 15 25711.245441
1846 77 9 37791.332664
1847 77 36 36172.128812
1848 77 1 39900.147849
1849 77 51 37634.70335
1850 77 25 27900.326054
1851 77 94 27201.325493
1852 77 43 35709.177304
1853 77 27 31183.392861
1854 77 88 38079.377991
1855 77 57 37716.500472
1856 77 56 37755.074394
1857 77 21 23652.709408
1858 77 97 25568.484608
1859 77 76 36622.077138
1860 77 11 44174.36842
1861 77 3 33474.553102
1862 77 86 41407.55396
1863 77 18 41698.972732
1864 77 49 38016.813732
1865 77 55 40371.893323
1866 77 70 40576.169229
1867 77 80 28800.710776
1868 77 69 35401.362633
1869 77 95 23651.009793
1870 77 64 36803.163242
1871 77 8 30224.175953
1872 77 74 26353.869803
1873 77 32 38830.982399
1874 77 83 25377.659221
1875 77 29 40899.054723
1876 77 93 28016.868426
1877 77 72 32681.988206
1878 77 100 31650.324818
1879 77 99 31035.436095
1880 77 22 30602.106976
1881 77 58 34199.232715
1882 77 96 40143.822051
1883 77 17 32789.902315
1884 77 10 29023.330091
1885 77 6 35475.585885
1886 77 4 23852.643033
1887 77 5 23285.967077
1888 77 79 32309.000462
1889 77 38 37544.425321
1890 77 54 27402.504552
1891 77 47 31418.626307
1892 77 52 30212.067464
1893 77 50 54685.490401
1894 77 16 37518.147034
1895 77 85 48626.071802
1896 77 45 69303.343044
1897 77 44 42406.531843
1898 77 31 43007.360355
1899 77 2 36444.389633
1900 77 84 47149.070358
1901 77 23 35769.289598
1902 75 82 29391.745633
1903 75 20 13983.804833
1904 75 12 17649.046034
1905 75 60 12639.513773
1906 75 24 8518.059153
1907 75 98 9944.915923
1908 75 37 21621.633676
1909 75 19 19059.43289
1910 75 28 15746.892125
1911 75 35 10020.627521
1912 75 48 12860.273504
1913 75 14 8802.825738
1914 75 30 13240.916343
1915 75 67 8899.511223
1916 75 33 12403.113813
1917 75 42 10612.17027
1918 75 87 7454.455615
1919 75 65 12452.516616
1920 75 77 28783.569688
1921 75 75 2651.765827
1922 75 78 16907.431233
1923 75 13 16921.624579
1924 75 73 21548.840099
1925 75 34 15189.968904
1926 75 39 8840.630356
1927 75 89 8642.154384
1928 75 81 10853.108724
1929 75 68 13894.248122
1930 75 40 9355.995248
1931 75 91 8537.763829
1932 75 66 9568.084631
1933 75 61 16277.798266
1934 75 7 9399.373373
1935 75 46 14271.178511
1936 75 92 27593.72669
1937 75 63 22739.628209
1938 75 53 10995.091443
1939 75 41 11220.244388
1940 75 71 9285.364583
1941 75 62 11497.525261
1942 75 90 15960.989482
1943 75 26 7982.475112
1944 75 59 10422.88506
1945 75 15 8621.015165
1946 75 9 16110.548575
1947 75 36 15044.373341
1948 75 1 17478.80254
1949 75 51 15996.014773
