Herd1 Herd2 SumAsq
1004 48 12 16075.9806238624
1005 48 60 11976.8750291466
1006 48 24 8394.7804094403
1007 48 98 9621.19331002292
1008 48 37 19535.733508449
1009 48 19 17296.0628479963
1010 48 28 14503.2115462172
1011 48 35 9640.22858743735
1012 48 48 3113.67468462944
1013 48 14 8569.51766740284
1014 48 30 12395.4006907501
1015 48 67 8735.42910913875
1016 48 33 11705.7182054738
1017 48 42 10097.7813171366
1018 48 87 7386.56540560199
1019 48 65 11788.8744497471
1020 48 77 25372.8352567364
1021 48 75 10027.0943446358
1022 48 78 15509.5945144723
1023 48 13 15568.5470382012
1024 48 73 19417.6583205681
1025 48 34 14076.600651368
1026 48 39 8633.61193717415
1027 48 89 8488.84573276656
1028 48 81 10414.019602696
1029 48 68 13028.7519999138
1030 48 40 9120.79967585334
1031 48 91 8412.31291154563
1032 48 66 9275.24443257683
1033 48 61 15008.3301397238
1034 48 7 9189.66599549737
1035 48 46 13283.9933077054
1036 48 92 24430.0341478483
1037 48 63 20471.1307190906
1038 48 53 10535.6473426562
1039 48 41 10713.3255323127
1040 48 71 9114.94311143363
1041 48 62 10958.4920648148
1042 48 90 14728.4087803506
1043 48 26 7937.78997369542
1044 48 59 10002.0119529437
1045 48 15 8446.19325926322
1046 48 9 14837.1320898908
1047 48 36 13971.9348352099
1048 48 1 16087.1308724986
1049 48 51 14805.2419238773
1050 48 25 9645.46523196621
1051 48 94 9258.63823593077
1052 48 43 13736.9362024453
1053 48 27 11292.6858525293
1054 48 88 15019.7255888877
1055 48 57 14888.4384003967
1056 48 56 14912.4095430207
1057 48 21 7467.96433539423
1058 48 97 8406.48763625182
1059 48 76 14202.1002004994
1060 48 11 18482.4575425176
1061 48 3 12547.1127084753
1062 48 86 16931.7114077529
1063 48 18 17097.8635888307
1064 48 49 14953.3108706041
1065 48 55 16328.2161416963
1066 48 70 16444.0932131243
1067 48 80 10037.5836991802
1068 48 69 13636.6632627806
1069 48 95 7460.32265537313
1070 48 64 14427.1910093365
1071 48 8 10869.9320708287
1072 48 74 8791.95560463472
1073 48 32 15459.4043640665
1074 48 83 8333.89617769764
1075 48 29 16676.3136922309
1076 48 93 9667.35615667249
1077 48 72 12073.5201387745
1078 48 100 11575.9092735155
1079 48 99 11264.4706221514
1080 48 22 11027.2032550041
1081 48 58 12966.5687999365
1082 48 96 16213.6889270084
1083 48 17 12189.6255396337
1084 48 10 10160.843109508
1085 48 6 13619.1800514612
1086 48 4 7574.25519067993
1087 48 5 7306.86905002376
1088 48 79 11916.4457159501
1089 48 38 14829.6235786785
1090 48 54 9340.9969059097
1091 48 47 11423.3121365251
1092 48 52 10840.2201560283
1093 48 50 24591.6933927576
1094 48 16 14836.8446717984
1095 48 85 21145.5889534343
1096 48 45 33480.9608961329
1097 48 44 17489.5052415638
1098 48 31 17911.9982376042
1099 48 2 14160.6596904066
1100 48 84 20216.125234213
1101 48 23 13795.8668896763
1102 14 82 20509.9147175137
1103 14 20 9365.7085648501
1104 14 12 11960.9357361707
1105 14 60 8427.59193816875
1106 14 24 5472.35361072511
1107 14 98 6502.98891837377
1108 14 37 14918.8280503084
1109 14 19 13014.3582110118
1110 14 28 10596.0250522301
1111 14 35 6516.06285620849
1112 14 48 8569.51766740284
1113 14 14 1469.46140637617
1114 14 30 8808.96567860271
1115 14 67 5757.21542726411
1116 14 33 8220.30588470146
1117 14 42 6932.06182353933
1118 14 87 4701.49924597414
1119 14 65 8290.2688587213
1120 14 77 20095.3096016443
1121 14 75 6827.83541957693
1122 14 78 11458.0832457339
1123 14 13 11481.6781403401
1124 14 73 14804.5086951314
1125 14 34 10224.398470596
1126 14 39 5675.86153331503
1127 14 89 5559.52734347401
1128 14 81 7135.28531459594
1129 14 68 9321.89521146821
1130 14 40 6073.94674963555
1131 14 91 5492.5409049509
1132 14 66 6207.48757424608
1133 14 61 11021.7770671468
1134 14 7 6120.36417147172
1135 14 46 9545.26526002309
1136 14 92 19231.7280662256
1137 14 63 15726.614917493
1138 14 53 7225.40594582659
1139 14 41 7392.33682575547
1140 14 71 6060.65426993697
1141 14 62 7588.53498581025
1142 14 90 10770.8378148588
1143 14 26 5111.31831645177
1144 14 59 6789.93549339522
1145 14 15 5529.62170896352
1146 14 9 10860.0815755144
1147 14 36 10116.2176245672
1148 14 1 11916.3625436939
1149 14 51 10818.0960006751
1150 14 25 6492.03152737029
1151 14 94 6174.58833335425
1152 14 43 9904.56318442066
1153 14 27 7866.26278268993
1154 14 88 11010.1185212791
1155 14 57 10883.2280837719
1156 14 56 10942.3213691973
1157 14 21 4740.77457728154
1158 14 97 5496.45808100132
1159 14 76 10315.5996992794
1160 14 11 14012.103216425
1161 14 3 8911.69868647539
1162 14 86 12645.7544908247
1163 14 18 12799.6580136113
1164 14 49 10951.0060552462
1165 14 55 12131.0808310677
1166 14 70 12240.9544063936
1167 14 80 6826.78308489456
1168 14 69 9828.86476691497
1169 14 95 4740.16120636122
1170 14 64 10487.2645340046
1171 14 8 7495.07635201679
1172 14 74 5800.07900677664
1173 14 32 11378.9384751721
1174 14 83 5427.2940290279
1175 14 29 12413.9325362038
1176 14 93 6511.17298250154
1177 14 72 8511.55482997359
1178 14 100 8081.26638450484
1179 14 99 7825.98542651956
1180 14 22 7637.69028546455
1181 14 58 9267.54606014377
1182 14 96 12034.4131754948
1183 14 17 8610.14039449042
1184 14 10 6921.59355933734
1185 14 6 9808.21661271611
1186 14 4 4817.11771334469
1187 14 5 4608.28815302132
1188 14 79 8371.96642663714
1189 14 38 10851.141894476
1190 14 54 6250.59507242056
1191 14 47 7978.95827035888
1192 14 52 7478.67214131884
1193 14 50 19352.8507533878
1194 14 16 10828.147718371
1195 14 85 16306.0360686075
1196 14 45 27296.3595852329
1197 14 44 13137.2051049851
1198 14 31 13473.800160362
1199 14 2 10261.6578417395
1200 14 84 15494.4580948642
1201 14 23 9956.67064348372
1202 30 82 26266.4769718886
1203 30 20 13350.7064501414
1204 30 12 16408.4774718219
1205 30 60 12257.277459779
1206 30 24 8624.02741337956
1207 30 98 9879.18340572954
1208 30 37 19884.7152150084
1209 30 19 17656.8760154962
1210 30 28 14795.9001530954
1211 30 35 9895.66728617973
1212 30 48 12395.4006907501
1213 30 14 8808.96567860271
1214 30 30 3257.66397373248
1215 30 67 8974.99684402273
1216 30 33 11976.5045824985
1217 30 42 10373.8653202598
1218 30 87 7600.16396649684
1219 30 65 12057.6362697805
1220 30 77 25796.0414741464
1221 30 75 10285.6465096349
1222 30 78 15847.534885546
1223 30 13 15878.1623356404
1224 30 73 19756.3748541041
1225 30 34 14399.5389520901
1226 30 39 8873.59247165969
1227 30 89 8722.1447301892
1228 30 81 10672.2138197085
1229 30 68 13307.7339058097
1230 30 40 9364.45605483452
1231 30 91 8652.6311545071
1232 30 66 9524.08810082549
1233 30 61 15315.8573942792
1234 30 7 9420.00040874658
1235 30 46 13578.0924613647
1236 30 92 24833.7601781292
1237 30 63 20826.7161944239
1238 30 53 10802.5028806988
1239 30 41 10979.248929063
1240 30 71 9350.12503508979
1241 30 62 11217.8901837194
1242 30 90 15039.2245445308
1243 30 26 8166.65695588995
1244 30 59 10257.5136323314
1245 30 15 8682.58045836447
1246 30 9 15151.0406016804
1247 30 36 14270.8443611983
1248 30 1 16400.9976310939
1249 30 51 15103.3619565413
1250 30 25 9899.6909737802
1251 30 94 9495.15794977377
1252 30 43 14024.6476840749
1253 30 27 11568.2580388397
1254 30 88 15315.3942156993
1255 30 57 15186.6153268051
1256 30 56 15240.6423799104
1257 30 21 7688.15080878042
1258 30 97 8642.4881627454
1259 30 76 14510.5232231218
1260 30 11 18812.9233334742
1261 30 3 12835.0879730346
1262 30 86 17258.9355280541
1263 30 18 17436.2484547533
1264 30 49 15254.5302616344
1265 30 55 16643.8120758797
1266 30 70 16760.6380428225
1267 30 80 10295.8716542691
1268 30 69 13925.5748834913
1269 30 95 7681.40951057232
1270 30 64 14715.1745712297
1271 30 8 11114.6806242378
1272 30 74 9031.14193878213
1273 30 32 15763.9126940911
1274 30 83 8547.34318280403
1275 30 29 16961.7915220804
1276 30 93 9909.8468497775
1277 30 72 12350.6728466609
1278 30 100 11827.3803843527
1279 30 99 11524.4473355728
1280 30 22 11297.7768944966
1281 30 58 13248.0933322384
1282 30 96 16530.2094595048
1283 30 17 12461.8585836462
1284 30 10 10419.2965600636
1285 30 6 13897.5345009534
1286 30 4 7790.37810027306
1287 30 5 7509.61029591332
1288 30 79 12184.8815912918
1289 30 38 15133.1988580725
1290 30 54 9594.74943707393
1291 30 47 11697.300450286
1292 30 52 11100.0777093904
1293 30 50 24969.1663515882
1294 30 16 15110.6951576394
1295 30 85 21483.7485871079
1296 30 45 33905.13305552
1297 30 44 17821.7870344638
1298 30 31 18212.708237488
1299 30 2 14452.4487344262
1300 30 84 20546.3569328917
1301 30 23 14090.3472294027
1302 67 82 20800.6142606117
1303 67 20 9522.79351290577
1304 67 12 12132.0086952142
1305 67 60 8636.65759362921
1306 67 24 5630.05440094537
1307 67 98 6628.20931475603
1308 67 37 15163.6243071009
1309 67 19 13199.4472191483
1310 67 28 10764.2815519464
1311 67 35 6645.82022453475
1312 67 48 8735.42910913875
1313 67 14 5757.21542726411
1314 67 30 8974.99684402273
1315 67 67 1537.73091444535
1316 67 33 8378.46737757085
1317 67 42 7035.51957736387
1318 67 87 4802.36215522094
1319 67 65 8449.35022801209
1320 67 77 20357.4329883077
1321 67 75 6976.99288703838
1322 67 78 11648.4471107683
1323 67 13 11683.2848415983
1324 67 73 15061.1068067292
1325 67 34 10411.6388105048
1326 67 39 5818.79010849801
1327 67 89 5708.65675435315
1328 67 81 7300.8895490083
1329 67 68 9501.06110698574
1330 67 40 6223.18555310553
1331 67 91 5643.69832003087
1332 67 66 6354.96220397322
1333 67 61 11191.7030111362
1334 67 7 6286.549140247
1335 67 46 9725.49048335325
1336 67 92 19530.0625413302
1337 67 63 15995.1018849754
1338 67 53 7417.24709026955
1339 67 41 7545.69087238577
1340 67 71 6221.1761471944
1341 67 62 7750.15415241165
1342 67 90 10969.0810625313
1343 67 26 5256.393496226
1344 67 59 6955.6401080361
1345 67 15 5675.97395795639
1346 67 9 11056.0413041178
1347 67 36 10323.9998764624
1348 67 1 12149.8261813992
1349 67 51 11038.1824461856
1350 67 25 6659.8631514245
1351 67 94 6342.80058764562
1352 67 43 10113.9068049223
1353 67 27 8046.14269673083
1354 67 88 11215.5827657223
1355 67 57 11111.1705703066
1356 67 56 11140.049839336
1357 67 21 4870.777633529
1358 67 97 5631.61218560568
1359 67 76 10512.0007695909
1360 67 11 14235.0172939595
1361 67 3 9104.36550098599
1362 67 86 12890.4719413447
1363 67 18 13039.1692197971
1364 67 49 11159.6332254501
1365 67 55 12359.5491319296
1366 67 70 12461.6115898991
1367 67 80 6982.86405687536
1368 67 69 10038.6959272114
1369 67 95 4870.90729418362
1370 67 64 10717.4540980298
1371 67 8 7689.6703627683
1372 67 74 5957.16782605375
1373 67 32 11612.4793986355
1374 67 83 5574.71607352029
1375 67 29 12649.9116328631
1376 67 93 6680.24781981172
1377 67 72 8702.89516974864
1378 67 100 8272.04531039795
1379 67 99 8012.26094781866
1380 67 22 7825.52898401583
1381 67 58 9456.29495546081
1382 67 96 12260.3463376565
1383 67 17 8803.67861517222
1384 67 10 7098.53236505856
1385 67 6 10009.9303800223
1386 67 4 4964.07797650544
1387 67 5 4739.31247648301
1388 67 79 8571.27197535162
1389 67 38 11079.0689981364
1390 67 54 6417.20077453236
1391 67 47 8155.7514853755
1392 67 52 7668.10198937949
1393 67 50 19674.537950511
1394 67 16 11079.8405396497
1395 67 85 16602.8134585535
1396 67 45 27712.4877603242
1397 67 44 13390.0582042034
1398 67 31 13757.8241235578
1399 67 2 10495.6746295405
1400 67 84 15786.5689633047
1401 67 23 10187.7330023231
1402 33 82 25249.0112350023
1403 33 20 12614.6596980124
1404 33 12 15599.3620970998
1405 33 60 11557.7590452409
1406 33 24 8038.79678683861
1407 33 98 9252.81044985542
1408 33 37 18996.6167227704
1409 33 19 16797.7113476433
1410 33 28 14049.6392901459
1411 33 35 9270.42410606072
1412 33 48 11705.7182054738
1413 33 14 8220.30588470146
1414 33 30 11976.5045824985
1415 33 67 8378.46737757085
1416 33 33 2899.78186399724
1417 33 42 9728.44437691492
1418 33 87 7055.56382339735
1419 33 65 11372.3771308961
1420 33 77 24771.8562539268
1421 33 75 9640.93443259647
1422 33 78 15032.1112133
1423 33 13 15072.802832168
1424 33 73 18875.5458588475
1425 33 34 13623.2704760527
1426 33 39 8272.63852551312
1427 33 89 8135.37727665938
1428 33 81 10012.0787724901
1429 33 68 12580.2924918667
1430 33 40 8752.84974307649
1431 33 91 8063.00534034235
1432 33 66 8907.12028867598
1433 33 61 14518.0401980255
1434 33 7 8814.93846887997
1435 33 46 12835.4050395629
1436 33 92 23834.0221075611
1437 33 63 19908.6793462823
1438 33 53 10138.687147721
1439 33 41 10311.389829373
1440 33 71 8742.37375070997
1441 33 62 10549.1714957877
1442 33 90 14257.5734839166
1443 33 26 7593.90895579312
1444 33 59 9618.60664572254
1445 33 15 8095.86669479687
1446 33 9 14359.042652701
1447 33 36 13522.5122971939
1448 33 1 15596.4976570829
1449 33 51 14325.3669770454
1450 33 25 9267.84703048533
1451 33 94 8884.21131937832
1452 33 43 13280.1130456328
1453 33 27 10886.2188601651
1454 33 88 14536.2831287323
1455 33 57 14410.6214885207
1456 33 56 14447.9344129314
1457 33 21 7135.01322412741
1458 33 97 8051.89754186779
1459 33 76 13742.398005054
1460 33 11 17942.9109639905
1461 33 3 12114.6914319619
1462 33 86 16418.8870598777
1463 33 18 16602.8986634715
1464 33 49 14478.4291915769
1465 33 55 15827.8636407401
1466 33 70 15942.7947796337
1467 33 80 9652.33542708098
1468 33 69 13188.3495540512
1469 33 95 7124.51205710118
1470 33 64 13950.2452341419
1471 33 8 10459.4683906419
1472 33 74 8425.26212734967
1473 33 32 14971.4106668461
1474 33 83 7969.39940971957
1475 33 29 16149.1716369967
1476 33 93 9283.68098143297
1477 33 72 11650.6452362507
1478 33 100 11146.849375676
1479 33 99 10841.3961102846
1480 33 22 10622.4480277637
1481 33 58 12513.2085213689
1482 33 96 15710.6621790034
1483 33 17 11758.6999945581
1484 33 10 9773.57455177971
1485 33 6 13149.6233102888
1486 33 4 7235.2688106131
1487 33 5 6966.29944976288
1488 33 79 11487.9696255361
1489 33 38 14361.2277964675
1490 33 54 8966.52617480254
1491 33 47 11011.8860453221
1492 33 52 10439.128571811
1493 33 50 23981.0729918132
1494 33 16 14349.063190984
1495 33 85 20568.6524275634
1496 33 45 32751.9988068567
1497 33 44 16977.9317738304
1498 33 31 17379.868237758
1499 33 2 13695.4115750374
1500 33 84 19660.3477915713
1501 33 23 13346.6226885668
1502 42 82 22839.431952426
1503 42 20 10976.2605432873
1504 42 12 13767.9581620546
1505 42 60 9949.43901363881
1506 42 24 6714.24729975508
1507 42 98 7861.34838932032
1508 42 37 16915.2771754513
1509 42 19 14895.6792795527
1510 42 28 12302.8528637059
1511 42 35 7865.12057572575
1512 42 48 10097.7813171366
1513 42 14 6932.06182353933
1514 42 30 10373.8653202598
1515 42 67 7035.51957736387
1516 42 33 9728.44437691492
1517 42 42 2149.74848381189
1518 42 87 5873.29945797181
1519 42 65 9800.64966528067
1520 42 77 22415.1179501469
1521 42 75 8210.34828383661
1522 42 78 13225.8010296977
1523 42 13 13244.8885820091
1524 42 73 16779.9879716801
1525 42 34 11906.4597639829
1526 42 39 6951.06135895875
1527 42 89 6820.31175563843
1528 42 81 8552.64528144435
1529 42 68 10915.8012097417
1530 42 40 7381.70486072813
1531 42 91 6739.24462282387
1532 42 66 7521.66991652935
1533 42 61 12736.6332740197
1534 42 7 7428.15748719622
1535 42 46 11170.3178795823
1536 42 92 21492.4477407619
1537 42 63 17777.5092163231
1538 42 53 8646.09279336749
1539 42 41 8837.45634253659
1540 42 71 7362.67087902184
1541 42 62 9035.97681653285
1542 42 90 12492.2928005718
1543 42 26 6321.29746881668
1544 42 59 8170.20321720086
1545 42 15 6785.54237501886
1546 42 9 12585.881020435
1547 42 36 11779.6909871656
1548 42 1 13712.2923237664
1549 42 51 12545.7023984829
1550 42 25 7836.57528336826
1551 42 94 7488.00834477136
1552 42 43 11545.25542015
1553 42 27 9351.60806241236
1554 42 88 12736.4760657913
1555 42 57 12603.8924861364
1556 42 56 12677.0735478105
1557 42 21 5904.61670629976
1558 42 97 6747.69074623826
1559 42 76 11999.3807525675
1560 42 11 15952.2245090999
1561 42 3 10470.2395521757
1562 42 86 14499.1846457871
1563 42 18 14646.0766196371
1564 42 49 12666.2997435198
1565 42 55 13939.2658204738
1566 42 70 14063.4022985954
1567 42 80 8219.08700452069
1568 42 69 11458.2753542912
1569 42 95 5908.36169437728
1570 42 64 12165.234124182
1571 42 8 8924.43471619779
1572 42 74 7076.44610085356
1573 42 32 13135.1566289595
1574 42 83 6655.77684702267
1575 42 29 14235.6267071663
1576 42 93 7864.35724910824
1577 42 72 10041.5165632962
1578 42 100 9569.15716038106
1579 42 99 9299.02250128806
1580 42 22 9092.95679291414
1581 42 58 10858.0440375837
1582 42 96 13846.8855848308
1583 42 17 10145.6430637389
1584 42 10 8314.54603818818
1585 42 6 11441.9026311806
1586 42 4 5990.77272635077
1587 42 5 5758.56314023768
1588 42 79 9888.61461116557
1589 42 38 12563.4556804566
1590 42 54 7578.9404875298
1591 42 47 9472.42797703855
1592 42 52 8911.50460419786
1593 42 50 21607.6880534972
1594 42 16 12540.1661910539
1595 42 85 18368.9200690233
1596 42 45 29954.7536315988
1597 42 44 15013.3264999029
1598 42 31 15370.5668757271
1599 42 2 11927.9596325322
1600 42 84 17517.765843994
1601 42 23 11601.6259592495
1602 87 82 18653.5606824368
1603 87 20 8124.76662713118
1604 87 12 10552.6380858218
1605 87 60 7258.01324234526
1606 87 24 4538.13145148362
1607 87 98 5475.63411502288
1608 87 37 13336.167455833
1609 87 19 11535.67095745
1610 87 28 9280.81734454689
1611 87 35 5484.02844439504
1612 87 48 7386.56540560199
1613 87 14 4701.49924597414
1614 87 30 7600.16396649684
1615 87 67 4802.36215522094
1616 87 33 7055.56382339735
1617 87 42 5873.29945797181
1618 87 87 1005.67815727478
1619 87 65 7123.98251090482
1620 87 77 18253.5487198426
1621 87 75 5779.63073543812
1622 87 78 10079.2504297085
1623 87 13 10099.1362352123
1624 87 73 13234.8599758036
1625 87 34 8930.34342816367
1626 87 39 4729.33589661517
1627 87 89 4620.72031441773
1628 87 81 6066.02206137447
1629 87 68 8082.87401401261
1630 87 40 5080.94364599567
1631 87 91 4556.16249362311
1632 87 66 5205.24429554377
1633 87 61 9662.56558239717
1634 87 7 5135.83416694991
1635 87 46 8292.1617705948
1636 87 92 17440.8215518221
1637 87 63 14112.9949044157
1638 87 53 6152.7645823
1639 87 41 6294.87730772541
1640 87 71 5071.46513106599
1641 87 62 6478.47049555395
1642 87 90 9446.39845350844
1643 87 26 4211.73628098591
1644 87 59 5746.63758023039
1645 87 15 4587.42439356795
1646 87 9 9530.49397423184
1647 87 36 8836.60526758607
1648 87 1 10510.8314745884
1649 87 51 9496.3557287881
1650 87 25 5468.15336965124
1651 87 94 5180.03480050312
1652 87 43 8636.79711047242
1653 87 27 6739.05110985323
1654 87 88 9672.45390481831
1655 87 57 9556.26733837819
1656 87 56 9591.15469025919
1657 87 21 3875.0483675068
1658 87 97 4560.21457136696
